,site,fb,twit,yt_user,yt_url,sc,insta,dm,site_name,id,twit_hyphe,fb_hyphe,fb_final,twit_final,pi_hyphe,li_hyphe
572,https://www.huffpostmaghreb.com,,,,,,,,Huffpostmaghreb.com,329,,,,,,
573,https://www.humanite.fr,humanite.fr,humanite_fr,humanite.fr,https://www.youtube.com/channel/UCar0yo-PpeMk51m116826pQ,,,,Humanite.fr,330,humanite_fr,humanite.fr,humanite.fr,humanite_fr,,
574,https://www.humourdemecs.com,humourmecs,humourdemec,,,,,,Humourdemecs.com,331,humourdemec,humourmecs,humourmecs,humourdemec,,
575,https://www.i24news.tv,,,,,,,,I24news.tv,332,,,,,,
576,https://www.infirmiers.com,cadredesantecom,infirmierscom,infirmiers.com,https://www.youtube.com/channel/UCwmXM0NVeQJ9GOLxiWGgS4g,,,,Infirmiers.com,341,infirmierscom,infirmierscom-le-site-de-la-communaut%c3%a9-infirmier-infirmi%c3%a8re-212839266489,infirmierscom,infirmierscom,,infirmiers.com
577,https://www.info-chalon.com,info-chaloncom,infochalon,,,,,,Info-Chalon.com,343,infochalon,,info-chaloncom,infochalon,,
578,https://www.info-tours.fr,infotoursfr,infotoursfr,,,,,,Info-Tours.fr,344,infotoursfr,infotoursfr,infotoursfr,infotoursfr,,
579,https://www.infochretienne.com,infochretienne,infochretienne,infochretienne.com,https://www.youtube.com/channel/UCcc5RQ3SAzQ1zCzcEK2W7UQ,,,,Infochretienne.com,345,infochretienne,infochretienne,infochretienne,infochretienne,,
580,https://www.infodrome.fr,betterstu,betterstu,infodrome.fr,https://youtube.com/channel/betterstu,,,,Infodrome.fr,346,betterstu,betterstu,betterstu,betterstu,,
581,https://www.infogm.org,infogm-veille-citoyenne-sur-les-ogm-128641057236956,infogm,infogm.org,https://www.youtube.com/channel/UClPDqnR_sMicLWjpRLLPgTw,,,,Infogm.org,348,infogm,infogm-veille-citoyenne-sur-les-ogm-128641057236956,infogm-veille-citoyenne-sur-les-ogm-128641057236956,infogm,,
582,https://www.information-dentaire.fr,information-dentaire-600770283336407,infodentaire,,,,,,Information-Dentaire.fr,351,infodentaire,information-dentaire-600770283336407,information-dentaire-600770283336407,infodentaire,,information-dentaire-6387b487
583,https://www.initiative-communiste.fr,,,,,,,,Initiative-Communiste.fr,354,,,,,,
584,https://www.intelligenceonline.fr,,intel_online_fr,,,,,,Intelligenceonline.fr,362,intel_online_fr,,,intel_online_fr,,10904684
585,https://www.investigaction.net,,,,,,,,Investigaction.net,363,,,,,,
586,https://www.iski.fr,iski.fr,iskifr,,,,,,Iski.fr,367,iskifr,iski.fr,iski.fr,iskifr,,
587,https://www.jds.fr,jds.fr,jds_fr,,,,,,Jds.fr,371,jds_fr,jds.fr,jds.fr,jds_fr,jdsalsace,
588,https://www.jeanmarcmorandini.com,jmmorandini,morandiniblog,,,,,,Jeanmarcmorandini.com,372,morandiniblog,jmmorandini,jmmorandini,morandiniblog,,
589,https://www.jefklak.org,jefklak.org,jefklakrevue,,,,,,Jefklak.org,373,jefklakrevue,jefklak.org,jefklak.org,jefklakrevue,,
590,https://www.jeuneafrique.com,,,,,,,,Jeuneafrique.com,375,jeune_afrique,jeuneafrique1,jeuneafrique1,jeune_afrique,jeuneafrique,jeune-afrique
591,https://www.jim.fr,journalinternationaldemedecine,jimweb,,,,,,Jim.fr,377,jimweb,journalinternationaldemedecine,journalinternationaldemedecine,jimweb,,
592,https://www.journal-du-btp.com,jbtprhonealpes,btpjournal,,,,,,Journal-Du-Btp.com,378,btpjournal,jbtprhonealpes,jbtprhonealpes,btpjournal,,
593,https://www.journaldemillau.fr,journaldemillau,journaldemillau,journaldemillau.fr,https://www.youtube.com/channel/UC0V1ajYnl9Qn_ONml3BuKuQ,,,,Journaldemillau.fr,379,journaldemillau,journaldemillau,journaldemillau,journaldemillau,,
594,https://www.journaldemontreal.com,jdemontreal,jdemontreal,,,,,,Journaldemontreal.com,380,jdemontreal,jdemontreal,jdemontreal,jdemontreal,,
595,https://www.journaldesfemmes.fr,journaldesfemmesfr,journaldfemmes,,,,,,Journaldesfemmes.fr,381,,journaldesfemmesfr,journaldesfemmesfr,journaldfemmes,,
596,https://www.journaldugeek.com,,,,,,,,Journaldugeek.com,382,,,,,,
597,https://www.journaldunet.com,,,,,,,,Journaldunet.com,383,journaldunet,,,journaldunet,,
598,https://www.juragricole.com,,,,,,,,Juragricole.com,386,,,,,,
599,https://www.kineactu.com,,kineactualite,,,,,,Kineactu.com,388,kineactualite,kineactu,kineactu,kineactualite,,
600,https://www.koimagazine.fr,koimagazinefr,koimagazinefr,,,,,,Koimagazine.fr,389,koimagazinefr,koimagazinefr,koimagazinefr,koimagazinefr,,
601,https://www.komitid.fr,komitid.fr,komitid_fr,yaggvideo,https://www.youtube.com/yaggvideo,,,,Komitid.fr,390,komitid_fr,komitid.fr,komitid.fr,komitid_fr,,
602,https://www.konbini.com/fr/,,,,,,,,Konbini.com /fr,392,,,,,,
603,https://www.kontrekulture.com,,kontre_kulture,kontrekulture.com,https://www.youtube.com/channel/UCYjbkXmibcm6JDjR7LeQk4w,,,,Kontrekulture.com,393,kontre_kulture,,,kontre_kulture,,
604,https://www.l-hebdo.com,nouvelhebdo,lenouvelhebdo,,,,,,L-Hebdo.com,395,lenouvelhebdo,nouvelhebdo,nouvelhebdo,lenouvelhebdo,,
605,https://www.la-marne-agricole.com,lamarneagricole,lamarneagricole,,,,,,La-Marne-Agricole.com,400,lamarneagricole,lamarneagricole,lamarneagricole,lamarneagricole,,
606,https://www.la-thierache.fr,lathierache.lecourrierdhirson,,,,,,,La-Thierache.fr,401,,lathierache.lecourrierdhirson,lathierache.lecourrierdhirson,,,
607,https://www.labeilledelaternoise.fr,,,,,,,,Labeilledelaternoise.fr,403,,,,,,
608,https://www.lachainemeteo.com,lameilleureinfometeo,lachainemeteo,,,,,,Lachainemeteo.com,407,lachainemeteo,lameilleureinfometeo,lameilleureinfometeo,lachainemeteo,lachainemeteo,
609,https://www.ladepeche.fr,ladepechedumidi,ladepechedumidi,,,,,,Ladepeche.fr,411,ladepechedumidi,ladepechedumidi,ladepechedumidi,ladepechedumidi,,
610,https://www.ladepechedubassin.fr,la-d%c3%a9p%c3%aache-du-bassin-234739096539583,depechedubassin,ladepechedubassin.fr,https://www.youtube.com/channel/UCB7K9AqRGNlfNXTcPRHFYCg,,,,Ladepechedubassin.fr,412,depechedubassin,la-d%c3%a9p%c3%aache-du-bassin-234739096539583,la-d%c3%a9p%c3%aache-du-bassin-234739096539583,depechedubassin,,
611,https://www.ladn.eu,ladn.eu,ladn_eu,ladn.eu,https://www.youtube.com/channel/UCyHOlcBwuieomyZEVsZZS7A,,,,Ladn.eu,413,ladn_eu,ladn.eu,ladn.eu,ladn_eu,,
612,https://www.laffranchi.fr,,,,,,,,Laffranchi.fr,414,,,,,,
613,https://www.lagazettedescommunes.com,,,,,,,,Lagazettedescommunes.com,419,lagazettefr,lagazette.fr,lagazette.fr,lagazettefr,,
614,https://www.lainagricole.fr,lainagricole,lainagricole,,,,,,Lainagricole.fr,422,lainagricole,lainagricole,lainagricole,lainagricole,,
615,https://www.lalettrea.fr,,lalettrea,,,,,,Lalettrea.fr,423,r_bachelot,,,lalettrea,,la-lettre-a
616,https://www.lalettrealulu.com,,,,,,,,Lalettrealulu.com,424,,,,,,
617,https://www.lalettredelassurance.com,,lettreassurance,,,,,,Lalettredelassurance.com,425,lettreassurance,,,lettreassurance,,la-lettre-de-l-assurance
618,https://www.lalettredelexpansion.com,,,,,,,,Lalettredelexpansion.com,426,,,,,,
619,https://www.laliberte.ch,quotidien-la-liberté,laliberte,,,,,,Laliberte.ch,427,laliberte,,quotidien-la-liberté,laliberte,,
620,https://www.lalibre.be,lalibre.be,lalibrebe,,,,,,Lalibre.be,428,lalibrebe,lalibre.be,lalibre.be,lalibrebe,,lalibre-be
621,https://www.lalsace.fr,lalsace.fr,home,,,,,,Lalsace.fr,429,home,lalsace.fr,lalsace.fr,,,
622,https://www.lamanchelibre.fr,lamanchelibre,lamanchelibre,,,,,,Lamanchelibre.fr,431,lamanchelibre,lamanchelibre,lamanchelibre,lamanchelibre,,
623,https://www.lamaurienne.fr,lamauriennehebdo,lamaurienne,,,,,,Lamaurienne.fr,433,lamaurienne,lamauriennehebdo,lamauriennehebdo,lamaurienne,,
624,https://www.lameute.info,,lameutephoto,,,,,,Lameute.info,434,lameutephoto,lameutephotographie,lameutephotographie,lameutephoto,,
625,https://www.lamontagne.fr,lamontagnefr,lamontagne_fr,,,,,,Lamontagne.fr,436,intent,,lamontagnefr,lamontagne_fr,,
626,https://www.lamuledupape.com,lamulepapale,mule_du_pape,,,,,,Lamuledupape.com,437,mule_du_pape,lamulepapale,lamulepapale,mule_du_pape,,
627,https://www.lanouvellerepublique.fr,,,,,,,,Lanouvellerepublique.fr,439,,,,,,
628,https://www.lanutrition.fr,lanutrition,infolanutrition,,,,,,Lanutrition.fr,440,infolanutrition,lanutrition,lanutrition,infolanutrition,,
629,https://www.lapresse.ca,,lp_lapresse,,,,,,Lapresse.ca,443,lp_lapresse,lapressefb,lapressefb,lp_lapresse,lplapresse,la-presse
630,https://www.lapressedegray.com,la-presse-de-gray,,,,,,,Lapressedegray.com,444,,,la-presse-de-gray,,,
631,https://www.lapressedelamanche.fr,,,,,,,,Lapressedelamanche.fr,445,,,,,,
632,https://www.lapressedevesoul.com,,,,,,,,Lapressedevesoul.com,446,,,,,,
633,https://www.laprovence.com,laprovence,laprovence,,,,,,Laprovence.com,447,laprovence,laprovence,laprovence,laprovence,,
634,https://www.laquadrature.net/en/,,,,,,,,Laquadrature.net /en,448,,,,,,
635,https://www.lardennais.fr,journal.lunionlardennais,unionardennais,,,,,,Lardennais.fr,449,unionardennais,journal.lunionlardennais,journal.lunionlardennais,unionardennais,unionardennais,
636,https://www.larep.fr,republiqueducentre,larep_fr,,,,,,Larep.fr,453,larep_fr,republiqueducentre,republiqueducentre,larep_fr,,
637,https://www.larepubliquedespyrenees.fr,,,,,,,,Larepubliquedespyrenees.fr,454,,,,,,
638,https://www.larevuedessinee.fr,larevuedessinee,larevuedessinee,,,,,,Larevuedessinee.fr,455,,,larevuedessinee,larevuedessinee,,
639,https://www.largus.fr,largus.auto,largus_auto,,,,,,Largus.fr,457,largus_auto,largus.auto,largus.auto,largus_auto,,
640,https://www.larvf.com,larvf,larvf_mag,,,,,,Larvf.com,460,larvf_mag,larvf,larvf,larvf_mag,larvf,
641,https://www.lasardineduport.fr,lasardineduport,sardinedp,lasardineduport.fr,https://www.youtube.com/channel/UCEAnel9F3FI1_a3B-Tzx00w,,,,Lasardineduport.fr,461,sardinedp,lasardineduport,lasardineduport,sardinedp,,
642,https://www.lasemaine.fr,,,,,,,,Lasemaine.fr,463,hebdo_lasemaine,hebdomadaire.la.semaine,hebdomadaire.la.semaine,hebdo_lasemaine,,
643,https://www.lasemainedansleboulonnais.fr,lasemainedansleboulonnais,semboulonnais,,,,,,Lasemainedansleboulonnais.fr,464,semboulonnais,lasemainedansleboulonnais,lasemainedansleboulonnais,semboulonnais,,
644,https://www.lasemainedelallier.fr,lasemainedelallier,semaine03,,,,,,Lasemainedelallier.fr,465,semaine03,lasemainedelallier,lasemainedelallier,,,
645,https://www.lasemainedesardennes.fr,,semaineardennes,,,,,,Lasemainedesardennes.fr,466,semaineardennes,lasemainedesardennes,lasemainedesardennes,semaineardennes,,
646,https://www.lasemainedespyrenees.fr,lasemainedespyrenees,,,,,,,Lasemainedespyrenees.fr,467,,lasemainedespyrenees,lasemainedespyrenees,,,
647,https://www.lasemaineduroussillon.com,semaineduroussillon,lasemainedurous,lasemaineduroussillon.com,https://youtube.com/channel/UC6eFVS3HetYcMOrak_VALeA,,,,Lasemaineduroussillon.com,468,lasemainedurous,semaineduroussillon,semaineduroussillon,lasemainedurous,,
648,https://www.latribunedelart.com,,ltdla,,,,,,Latribunedelart.com,473,ltdla,,,ltdla,,
649,https://www.lautrequotidien.fr,lautrequotidien.fr,nuitetjour_,,,,,,Lautrequotidien.fr,476,nuitetjour_,lautrequotidien.fr,lautrequotidien.fr,nuitetjour_,,
650,https://www.lavenir.net,,lavenir_net,,,,,,Lavenir.net,477,lavenir_net,lavenir.net,lavenir.net,lavenir_net,,
651,https://www.lavenirdelartois.fr,avenirdelartois,avenirartois,,,,,,Lavenirdelartois.fr,479,avenirartois,avenirdelartois,avenirdelartois,avenirartois,,
652,https://www.lavoixdelahautemarne.fr,voixhautemarne,voix_h_marne,,,,,,Lavoixdelahautemarne.fr,482,voix_h_marne,voixhautemarne,voixhautemarne,voix_h_marne,,
653,https://www.lavoixdelain.fr,lavoixdelain,voixdelain,,,,,,Lavoixdelain.fr,483,voixdelain,lavoixdelain,lavoixdelain,voixdelain,,
654,https://www.lavoixdunord.fr,,,,,,,,Lavoixdunord.fr,484,,,,,,
655,https://www.lci.fr,lci,lci,,,,,,Lci.fr,485,lci,lci,lci,lci,,la-chaine-info
656,https://www.le-journal-catalan.com,tvcat66,tvcat66,,,,,,Le-Journal-Catalan.com,489,tvcat66,journalcatalan,journalcatalan,tvcat66,,jean-michel-martinez-91484b77
657,https://www.le-littoral.com,le-littoral,lelittoralhebdo,,,,,,Le-Littoral.com,490,lelittoralhebdo,,le-littoral,lelittoralhebdo,,
658,https://www.le-pays.fr,lepaysroannais,lepays_fr,,,,,,Le-Pays.fr,491,lepays_fr,lepaysroannais,lepaysroannais,lepays_fr,,
659,https://www.le-republicain.fr,le-r%c3%a9publicain-de-lessonne-101724246602200,lerep91,,,,,,Le-Republicain.fr,492,lerep91,le-r%c3%a9publicain-de-lessonne-101724246602200,le-r%c3%a9publicain-de-lessonne-101724246602200,lerep91,,
660,https://www.le-tout-lyon.fr,toutlyonaffiches,letoutlyon,,,,,,Le-Tout-Lyon.fr,493,letoutlyon,toutlyonaffiches,toutlyonaffiches,toutlyon,,
661,https://www.leberry.fr,berryrepublicain,leberry_fr,,,,,,Leberry.fr,495,,berryrepublicain,berryrepublicain,leberry_fr,,
662,https://www.lebonbon.fr,,_lebonbon,,,,,,Lebonbon.fr,498,_lebonbon,,lebonbon,_lebonbon,,
663,https://www.lebonhommepicard.fr,,,,,,,,Lebonhommepicard.fr,499,lobsdebeauvais,lebonhommepicard,lebonhommepicard,,,
664,https://www.lecanardenchaine.fr,,canardenchaine,,,,,,Lecanardenchaine.fr,500,canardenchaine,,,canardenchaine,,
665,https://www.lechatillonnaisetlauxois.fr,le-ch%c3%a2tillonnais-et-lauxois,,,,,,,Lechatillonnaisetlauxois.fr,501,,,,,,
666,https://www.lecho.be,lechobe,lecho,,,,,,Lecho.be,502,lecho,lechobe,lechobe,lecho,,164915
667,https://www.lechodelalys.fr,echolys,echodelalys,,,,,,Lechodelalys.fr,504,echodelalys,echolys,echolys,echodelalys,,
668,https://www.lechoduthelle.fr,l%c3%89cho-du-thelle-313857702449095,semaineardennes,,,,,,Lechoduthelle.fr,505,semaineardennes,l%c3%89cho-du-thelle-313857702449095,l%c3%89cho-du-thelle-313857702449095,semaineardennes,,
669,https://www.lechorepublicain.fr,lechorepublicain.fr,lecho_fr,,,,,,Lechorepublicain.fr,506,intent,lechorepublicain.fr,lechorepublicain.fr,lecho_fr,,
670,https://www.lecourriercauchois.fr,le-courrier-cauchois-423441768103854,lccauchois,,,,,,Lecourriercauchois.fr,508,lccauchois,le-courrier-cauchois-423441768103854,le-courrier-cauchois-423441768103854,lccauchois,,
671,https://www.lecourrierdhirson.fr,lathierache.lecourrierdhirson,,,,,,,Lecourrierdhirson.fr,509,,lathierache.lecourrierdhirson,lathierache.lecourrierdhirson,,,
672,https://www.lecrieur.net,le-crieur-de-la-villeneuve,crieur_v,,,,,,Lecrieur.net,510,crieur_v,,le-crieur-de-la-villeneuve,crieur_v,,
673,https://www.ledauphine.com,ledauphinelibere,ledauphine,,,,,,Ledauphine.com,512,ledauphine,ledauphinelibere,ledauphinelibere,ledauphine,,
674,https://www.ledemocratedebergerac.fr,,,,,,,,Ledemocratedebergerac.fr,513,,ledemocrateindependant,ledemocrateindependant,,,
675,https://www.ledevoir.com,ledevoir,ledevoir,journalledevoir,https://www.youtube.com/user/JournalLeDevoir,,,,Ledevoir.com,516,ledevoir,ledevoir,ledevoir,ledevoir,,
676,https://www.lefigaro.fr,,,,,,,,Lefigaro.fr,520,,,,,,
677,https://www.legeneraliste.fr,,,,,,,,Legeneraliste.fr,522,legene_hebdo,legeneraliste.hebdo,legeneraliste.hebdo,legene_hebdo,,le-generaliste-hebdo
678,https://www.legifiscal.fr,legifiscal,legifiscal,,,,,,Legifiscal.fr,523,legifiscal,legifiscal,legifiscal,legifiscal,,11126885
679,https://www.legisocial.fr,legisocial,legisocial,,,,,,Legisocial.fr,524,legisocial,legisocial,legisocial,legisocial,,11126832
680,https://www.legrandsoir.info,le-grand-soir,legrandsoir,,,,,,Legrandsoir.info,527,legrandsoir,,le-grand-soir,legrandsoir,,
681,https://www.lejdc.fr,journalducentre,lejdc_fr,,,,,,Lejdc.fr,528,intent,journalducentre,journalducentre,lejdc_fr,,
682,https://www.lejdd.fr,lejdd,lejdd,,,,,,Lejdd.fr,529,lejdd,lejdd,lejdd,lejdd,,
683,https://www.lejournaldeham.fr,journaldeham,,,,,,,Lejournaldeham.fr,531,,journaldeham,journaldeham,,,
684,https://www.lejournaldemontreuil.fr,echosdutouquet,echostouquet,,,,,,Lejournaldemontreuil.fr,533,echostouquet,echosdutouquet,echosdutouquet,echostouquet,,
685,https://www.lejournaldesarts.fr,lejdaofficiel,jdaofficiel,,,,,,Lejournaldesarts.fr,534,jdaofficiel,lejdaofficiel,lejdaofficiel,jdaofficiel,,
686,https://www.lejournaldesentreprises.com,lejournaldesentreprises,jentreprises,,,,,,Lejournaldesentreprises.com,535,jentreprises,lejournaldesentreprises,lejournaldesentreprises,jentreprises,,le-journal-des-entreprises
687,https://www.lejournaldesflandres.fr,pharedunkerquois.jdf,pharedk,,,,,,Lejournaldesflandres.fr,536,pharedk,pharedunkerquois.jdf,pharedunkerquois.jdf,pharedk,,
688,https://www.lejournaldici.com,,,,,,,,Lejournaldici.com,537,lejournaldici,lejournaldici,lejournaldici,lejournaldici,,
689,https://www.lejournaldugrandparis.fr,lejournaldugrandparis,journalgdparis,,,,,,Lejournaldugrandparis.fr,538,journalgdparis,lejournaldugrandparis,lejournaldugrandparis,journalgdparis,,le-journal-du-grand-paris
690,https://www.lejournaltoulousain.fr,journaltoulousain,jtoulousain,jtoulousaintv,https://www.youtube.com/user/JToulousainTV,,,,Lejournaltoulousain.fr,541,jtoulousain,journaltoulousain,journaltoulousain,jtoulousain,,
691,https://www.lejsl.com,lejsl71,lejsl,,,,,,Lejsl.com,542,lejsl,lejsl71,lejsl71,lejsl,,
692,https://www.lelibrepenseur.org,lelibrepenseur.org,llp_le_vrai,lelibrepenseur.org,https://www.youtube.com/channel/UCAWbpsb5YQKxE8F62TEVCww,,,,Lelibrepenseur.org,543,llp_le_vrai,lelibrepenseur.org,lelibrepenseur.org,llp_le_vrai,,
693,https://www.lemainelibre.fr,,,,,,,,Lemainelibre.fr,544,,,,,,
694,https://www.lematin.ch,,,,,,,,Lematin.ch,545,,,,,,
695,https://www.lemediatv.fr,lemediaofficiel,lemediatv,lemediatv.fr,https://www.youtube.com/channel/UCT67YOMntJxfRnO_9bXDpvw,,,,Lemediatv.fr,547,lemediatv,lemediaofficiel,lemediaofficiel,lemediatv,,
696,https://www.lemensuel.com,,,,,,,,Lemensuel.com,548,,,,,,
697,https://www.lemonde.fr,lemonde.fr,lemondefr,lemonde,https://www.youtube.com/user/LeMonde,,,,Lemonde.fr,550,lemondefr,lemonde.fr,lemonde.fr,lemondefr,,
698,https://www.lemondejuif.info,lemondejuifinfo,lemondejuif1fo,,,,,,Lemondejuif.info,552,lemondejuif1fo,lemondejuifinfo,lemondejuifinfo,lemondejuif1fo,,
699,https://www.lemoniteur.fr,,,,,,,,Lemoniteur.fr,553,le_moniteur,lemoniteur.fr,lemoniteur.fr,le_moniteur,,7470936
700,https://www.lemoniteur77.com,lemoniteur77,lemoniteur77,,,,,,Lemoniteur77.com,554,lemoniteur77,lemoniteur77,lemoniteur77,lemoniteur77,,le-moniteur-de-seine-et-marne
701,https://www.lengadoc-info.com,lengadocinfo,lengadoc_info,lengadoc-info.com,https://www.youtube.com/channel/UCvZuV8n2KibtH5luwVx-x7w,,,,Lengadoc-Info.com,556,lengadoc_info,lengadocinfo,lengadocinfo,lengadoc_info,,
702,https://www.lenouveleconomiste.fr,,,,,,,,Lenouveleconomiste.fr,557,,,,,,
703,https://www.lenouvelliste.ch,nouvelliste,lenouvelliste,,,,,,Lenouvelliste.ch,558,lenouvelliste,nouvelliste,nouvelliste,lenouvelliste,,
704,https://www.lepatriote.fr,lepatriotebeaujolais,lepatriotebvs,,,,,,Lepatriote.fr,561,lepatriotebvs,lepatriotebeaujolais,lepatriotebeaujolais,lepatriotebvs,,
705,https://www.lepelerin.com,,lepelerincom,,,,,,Lepelerin.com,563,lepelerincom,,,lepelerincom,,
706,https://www.lepetitjournal.net,,,,,,,,Lepetitjournal.net,565,,,,,,
707,https://www.lepetitsolognot.fr,lepetit.solognot,leptitsolognot,,,,,,Lepetitsolognot.fr,566,leptitsolognot,lepetit.solognot,lepetit.solognot,leptitsolognot,,
708,https://www.lepharedunkerquois.fr,pharedunkerquois.jdf,pharedk,,,,,,Lepharedunkerquois.fr,568,pharedk,pharedunkerquois.jdf,pharedunkerquois.jdf,pharedk,,
709,https://www.lepoher.fr,lepoher,,,,,,,Lepoher.fr,570,,lepoher,lepoher,,,
710,https://www.lepoint.fr,lepoint.fr,lepoint,,,,,,Lepoint.fr,572,lepoint,lepoint.fr,lepoint.fr,lepoint,,
711,https://www.lepopulaire.fr,populaireducentre,lepopulaire_fr,,,,,,Lepopulaire.fr,573,lepopulaire_fr,populaireducentre,populaireducentre,lepopulaire_fr,,
712,https://www.lepostillon.org,,,,,,,,Lepostillon.org,574,,,,,,
713,https://www.lepoulpe.info,lepoulpeinfo,lepoulpemedia,,,,,,Lepoulpe.info,575,lepoulpemedia,lepoulpeinfo,lepoulpeinfo,lepoulpemedia,,
714,https://www.leprogres.fr,leprogres,le_progres,,,,,,Leprogres.fr,577,le_progres,leprogres,leprogres,le_progres,,groupe-progres
715,https://www.lequipe.fr,,,,,,,,Lequipe.fr,579,,,,,,
716,https://www.lequotidiendumedecin.fr,,,,,,,,Lequotidiendumedecin.fr,581,leqdm,lequotidiendumedecin.fr,lequotidiendumedecin.fr,leqdm,,le-quotidien-du-medecin
717,https://www.lequotidiendupharmacien.fr,,,,,,,,Lequotidiendupharmacien.fr,582,leqph_fr,lequotidiendupharmacien.fr,lequotidiendupharmacien.fr,leqph_fr,,le-quotidien-du-pharmacien
718,https://www.leresistant.fr,journal-le-r%c3%a9sistant-499058063481617,hebdoresistant,leresistant.fr,https://www.youtube.com/channel/UCJKsOP4zKRPd6gEPJG0-Mow,,,,Leresistant.fr,586,hebdoresistant,journal-le-r%c3%a9sistant-499058063481617,journal-le-r%c3%a9sistant-499058063481617,hebdoresistant,,
719,https://www.lereveildeberck.fr,echosdutouquet,echostouquet,,,,,,Lereveildeberck.fr,587,echostouquet,echosdutouquet,echosdutouquet,echostouquet,,
720,https://www.lerevenu.com,,,,,,,,Lerevenu.com,588,,,,,,
721,https://www.les-crises.fr,les.crises,lescrises,,,,,,Les-Crises.fr,589,lescrises,les.crises,les.crises,lescrises,,10851559
722,https://www.les-identitaires.com,,les_ids,les-identitaires.com,https://www.youtube.com/channel/UCpXCfMn2gE_9zYrREWHmLcQ,,,,Les-Identitaires.com,590,les_ids,,,les_ids,,
723,https://www.lesalonbeige.fr,lesalonbeige,,,,,,,Lesalonbeige.fr,594,micheljanva,lesalonbeige,lesalonbeige,micheljanva,,
724,https://www.leschasseursdemploi.com,,,,,,,,Leschasseursdemploi.com,599,,,,,,
725,https://www.lesechos.fr,lesechos,lesechos,,,,,,Lesechos.fr,600,lesechos,lesechos,lesechos,lesechos,,les-echos
726,https://www.lesechosdutouquet.fr,echosdutouquet,echostouquet,,,,,,Lesechosdutouquet.fr,601,echostouquet,echosdutouquet,echosdutouquet,echostouquet,,
727,https://www.lesinrocks.com,lesinrocks,lesinrocks,,,,,,Lesinrocks.com,603,lesinrocks,lesinrocks,lesinrocks,lesinrocks,,
728,https://www.lesmutins.org,lesmutinsdepangee,mutinspangee,,,,,,Lesmutins.org,607,mutinspangee,lesmutinsdepangee,lesmutinsdepangee,mutinspangee,,
729,https://www.lesnumeriques.com,lesnumeriques,lesnums,lesnumeriques.com,https://www.youtube.com/channel/UCqRSWOqkW_oelrdUN7KQ-aQ,,,,Lesnumeriques.com,608,lesnums,lesnumeriques,lesnumeriques,lesnums,,
730,https://www.lesoir.be,,,,,,,,Lesoir.be,610,,,,,,
731,https://www.lessor38.fr,lessor38,lessor38,,,,,,Lessor38.fr,612,lessor38,lessor38,lessor38,lessor38,,
732,https://www.lessor42.fr,227879973894607,lessor42,,,,,,Lessor42.fr,613,lessor42,227879973894607,lessor42.fr,lessor42,,
733,https://www.lessor69.fr,toutlyonaffiches,letoutlyon,,,,,,Lessor69.fr,614,,,toutlyonaffiches,letoutlyon,,
734,https://www.lest-eclair.fr,lesteclair,lesteclair,,,,,,Lest-Eclair.fr,616,lesteclair,lesteclair,lesteclair,lesteclair,unionardennais,
735,https://www.letelegramme.fr,letelegramme,letelegramme,,,,,,Letelegramme.fr,619,letelegramme,letelegramme,letelegramme,letelegramme,,
736,https://www.letemps.ch,letemps.ch,letemps,letemps,https://www.youtube.com/letemps,,,,Letemps.ch,620,letemps,letemps.ch,letemps.ch,letemps,,le-temps
737,https://www.letudiant.fr,letudiant.fr,letudiant,letudianttv,https://www.youtube.com/user/LetudiantTV,,,,Letudiant.fr,622,letudiant,letudiant.fr,letudiant.fr,letudiant,,letudiant
738,https://www.leveil.fr,leveil.fr,leveil43,,,,,,Leveil.fr,623,intent,leveil.fr,leveil.fr,leveil43,,
739,https://www.levif.be,,,,,,,,Levif.be,624,,,,,,
740,https://www.lexpress.fr,,,,,,,,Lexpress.fr,625,,,,,,
741,https://www.lexpressiondz.com,lexpression-300135350084509,lexpression2,,,,,,Lexpressiondz.com,626,lexpression2,lexpression-300135350084509,lexpression-300135350084509,lexpression2,,
742,https://www.lezephyrmag.com,lezephyrmag,zephyrmag,,,,,,Lezephyrmag.com,627,zephyrmag,lezephyrmag,lezephyrmag,zephyrmag,,lezephyrmagazine
743,https://www.lhistoire.fr,mag.lhistoire,maglhistoire,,,,,,Lhistoire.fr,629,maglhistoire,mag.lhistoire,mag.lhistoire,maglhistoire,,
744,https://www.lhotellerie-restauration.fr,lhotellerierestauration,lhotellerielhr,lhotellerie-restauration.fr,https://www.youtube.com/channel/UCkBaOOTYUwZQkMVRzmlrNqw,,,,Lhotellerie-Restauration.fr,630,lhotellerielhr,lhotellerierestauration,lhotellerierestauration,lhotellerielhr,,
745,https://www.liberation-champagne.fr,lesteclair,lesteclair,,,,,,Liberation-Champagne.fr,632,lesteclair,lesteclair,lesteclair,lesteclair,unionardennais,
746,https://www.liberation.fr,,,,,,,,Liberation.fr,631,,,,libe,,
747,https://www.limpartial.fr,limpartial26,limpartial26,,,,,,Limpartial.fr,635,limpartial26,limpartial26,limpartial26,limpartial26,,
748,https://www.lindependant.fr,lindependant.fr,lindependant,,,,,,Lindependant.fr,638,lindependant,lindependant.fr,lindependant.fr,lindependant,,
749,https://www.lindependant.net,vicfruitsetprimeurs,lindependantpdc,,,,,,Lindependant.net,639,lindependantpdc,vicfruitsetprimeurs,vicfruitsetprimeurs,lindependantpdc,,
